time,Air_Conditioner [kW],Fans [kW],Tubelight [kW],Television [kW],Washing_Machine [kW],Water_Geyser [kW],Mixer_Grinder [kW],Wet_Grinder [kW],Refrigerator [kW],Microwave_Oven [kW],Dishwasher [kW],use [kW],gen [kW],House overall [kW]
2023-10-16 00:00:00,0.2247961233628682,0.4083485691753193,0.35130923242066625,0.031152809160118474,0.14433647626434598,0.09775247020020159,0.34478673149479727,0.03357356171912473,0.25170797799917616,0.4956860856466963,0.27920030913012184,2.662650346573436,0.0648439554140623,2.5978063911593736
2023-10-16 01:00:00,0.24857393837014713,0.522626892121887,0.36474356101687944,0.264969537781783,0.137481990129211,0.2620367349426998,0.29282197967020396,0.04306710086835385,0.28830993610273936,0.5178149988996664,0.17834025914402546,3.120786929047596,0.011302902528665719,3.1094840265189303
2023-10-16 02:00:00,0.22373740771839412,0.19480348209495757,0.2888473871600835,0.06538878778680599,0.13443804440608392,0.26435787935090754,0.3263797169043173,0.0830631107077272,0.33009460766111093,0.35820276719368355,0.06264126762659897,2.3319544586106704,0.047721177534340686,2.2842332810763297
2023-10-16 03:00:00,0.13915269555381388,0.5322601459933002,0.6134484036277248,0.1869153027611382,0.26744150975444514,0.16094488178801314,0.40009384947306753,0.14516686722781535,0.5336350727982545,0.3093384152550997,0.22571469842773823,3.5141118426604105,0.0365360102764436,3.477575832383967
2023-10-16 04:00:00,0.0646208546592368,0.446850476491965,0.39523933254952837,0.11045750108947729,0.29448738812768416,0.19929081188027575,0.4574365252499794,0.07566327828542108,0.29386960562885023,0.45267472061853803,0.10586254060404462,2.896453035185001,0.07523563060957941,2.8212174045754215
2023-10-16 05:00:00,0.009288473734271593,0.5106360020686922,0.4367884931606155,0.16780145823244003,0.10364925073684544,0.27485112754472224,0.20068537781488593,0.23238207238536618,0.2813501234227523,0.5012889536523384,0.08466003387457807,2.803381366627508,0.06789861637210527,2.7354827502554024
2023-10-16 06:00:00,0.11405597723803673,0.39235828699251135,0.3653652953995654,0.15278780278567483,0.23642651197356757,0.2533150301492681,0.2407959192090673,0.026216681911881194,0.5632279710304022,0.23620838034261166,0.11924049218243091,2.699998349215017,0.033016304775830056,2.666982044439187
2023-10-16 07:00:00,0.10702661267425534,0.3246995314503445,0.31110926673517847,0.1640162659922682,0.26596022609265624,0.1837773868985384,0.33811386332108156,0.20593656725005327,0.6038341797910571,0.3652518029183371,0.1631910704495559,3.032916773573326,0.08241177556960398,2.950504998003722
2023-10-16 08:00:00,0.1371074405030565,0.4671037328852043,0.47461582244135525,0.04375418487662569,0.24414260781428443,0.3123267267548995,0.4685322123582823,0.11852121282512318,0.20776527646513143,0.5739775130184668,0.10090044329080874,3.1487471732332377,0.09647544728846381,3.052271725944774
2023-10-16 09:00:00,0.1260367216155147,0.27090260509426883,0.2705768924208133,0.029631366488296448,0.2939086111094598,0.24125050178821605,0.5797693738326027,0.04485376635597776,0.5433177342222336,0.42047055818874784,0.05940777840311012,2.8801259095192413,0.010630414318679626,2.8694954952005616
