time,Air_Conditioner [kW],Fans [kW],Tubelight [kW],Television [kW],Washing_Machine [kW],Water_Geyser [kW],Mixer_Grinder [kW],Wet_Grinder [kW],Refrigerator [kW],Microwave_Oven [kW],Dishwasher [kW],use [kW],gen [kW],House overall [kW]
2023-10-16,1.0895581444746374,0.5024244672082618,2.2915205382890775,0.7701500256537251,2.5487529416593957,2.1402719828400127,1.820941610789811,1.9357325478811402,1.652810618684644,2.409623562828086,1.1192907407346588,18.281077181043447,0.3783068330084022,17.902770348035045
2023-10-17,1.401110986160825,3.491770014206982,6.410430908289933,2.4860585968653366,2.947306124545716,0.9030272372694308,1.4228527278843783,1.5987558132915152,0.19958306969581202,1.7846365733766008,1.4525999188828473,24.098131970469378,0.9740789279767758,23.1240530424926
2023-10-18,0.28748484021230375,2.950621496658226,3.1550506020669147,1.2752638633300881,0.34564867128877874,0.6698087679831134,0.30845974571442236,0.4508332031276977,-0.014743946224309079,0.9410868216265906,0.4942759283605456,10.863789994144373,0.21119523798497827,10.652594756159395
2023-10-19,1.0104169556683504,1.775485668590326,3.403208705343043,2.860692350254422,3.6965130132148922,2.8064018792113483,1.292734568482223,1.1988516681192678,0.20443655314814463,2.2786798596113775,1.6344587161210233,22.161879937764418,0.27185688927505625,21.89002304848936
2023-10-20,1.7670132669853342,-1.118387696022853,4.911059872563376,1.2530370511258322,0.7947733749928787,1.864674272080772,0.5103363814392413,1.5304317317628806,0.8767685537238011,0.8143548993720311,0.5307589789420926,13.734820686965387,0.7920200081312264,12.94280067883416
2023-10-21,3.54727722693037,-2.4332075055185958,8.598032910502521,2.5068724423543043,4.968048506636737,5.795494928064077,2.621100222504186,2.1768860804224697,0.924377605761443,3.892091805591109,3.5305878210561987,36.127562044304824,0.8285228452398842,35.29903919906494
2023-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43623783192507876,0.0
2023-10-23,0.4093191960905875,5.92704378672831,5.632015766475034,1.6343573676453413,2.5489099083993194,1.4634018792052081,1.2320147525858252,0.7397043446522988,-0.024899928221355117,1.2052494222326566,0.34723902600997025,21.114355521803198,0.18535839865491763,20.92899712314828
2023-10-24,0.10088335991262089,2.6089886862798304,1.5657995744526987,0.7007440677763198,1.7311739898223941,0.44744996697691464,0.33436225946884673,1.76106568488649,0.28495396457990096,1.9315921599266002,0.9549116349616676,12.421925349044283,0.6748451320412979,11.747080217002985
2023-10-25,0.435890893902619,2.4794326652135004,2.730963387357806,1.840919281725995,1.626744582489614,1.3754676417865148,0.7112438642457604,0.3556848502862592,0.19617144616344945,1.0181488088720383,0.08499675680966795,12.855664178853223,0.40911955682237383,12.44654462203085
2023-10-26,0.0581331949165403,-0.3271714659590943,0.7909341259280045,0.1487974817929804,3.944048548296468,1.4631313187846833,1.0800252859169137,0.6619522772625184,0.3569639855744322,1.6340047665581867,1.6248137173973487,11.435633236468982,0.8671844499744389,10.568448786494544
2023-10-27,0.9035080816785056,0.38809583969580697,5.690746085953618,3.607467808699239,2.8163229784344734,2.292281895243081,1.485096488206544,0.8634488525385839,0.847917474802475,1.8134741790219375,1.124638440060716,21.832998124334978,0.15800450560955803,21.67499361872542
2023-10-28,2.5685670233084084,7.613249515431427,9.112921772293973,2.5086527743052036,1.1946801084383545,1.1000043274734204,0.207560788230248,4.5060143058291775,2.0519315754080028,4.280650712323005,0.30568015132702975,35.44991305436825,0.5814948394152103,34.868418214953046
2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25119621873573234,0.0
2023-10-30,1.3379630032976375,1.0244156606072625,4.530168427533201,3.971473957870722,0.4472216364279749,1.7334238453264144,1.8968509052183702,1.244735274758,0.4804051510319811,2.109457638626699,1.9186342936342653,20.694749794332527,0.9521175622069674,19.74263223212556
2023-10-31,1.1688866758613523,-1.1616254082341575,3.275630069687692,1.8262254904853836,3.0618583077817623,2.7057614521412674,1.174921635473138,0.7263538130836404,1.5854365976443736,1.3995367874241245,0.6438367651416024,16.40682218649018,0.9757783365261535,15.431043849964029
2023-11-01,0.02323121224188257,2.584995322707549,2.5871301487571956,1.465941095100066,1.9701065902482051,0.2600906982740691,0.14641378075651412,0.5863168740484418,0.24135957347625198,1.1327560663807494,0.777368371547984,11.775709733538912,0.6275542355153478,11.148155498023565
2023-11-02,1.105509391598924,0.6298726346522492,1.2148990147384522,1.7300253114339368,0.999515361800939,3.121832113830908,1.8444038994729768,2.042897971451449,0.5664300334644233,1.8753536485691833,0.23514438234591353,15.365883763359355,0.7241850378983096,14.641698725461046
2023-11-03,0.5122981422537592,4.195535522367335,3.559496283946311,3.7145913705728058,2.4675648430357975,3.4264230169409413,1.1156179228952325,1.4424114815583184,0.5484444793447223,1.671834791591205,1.3849082447099739,24.039126099216404,0.8919014078207107,23.147224691395692
2023-11-04,1.6417573349138312,-0.844421182162737,11.4353780477044,5.892343862510556,6.3360942088560215,5.4372157359742594,1.129233832986328,4.155733197911777,2.4844729932271647,4.7884513103505295,1.4227784234999579,43.87903776577209,0.9126029458933036,42.966434819878785
2023-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20593068231744446,0.0
2023-11-06,1.3713913756367102,4.9902062464094925,1.8498389659825727,0.4305072843594569,1.3470133638515573,0.9994031696359003,1.71594094405844,1.9067409466421315,0.5644504862446262,0.8798832215217752,0.691902813859975,16.747278818202638,0.39899077681798184,16.348288041384656
2023-11-07,0.8710766583650419,4.085207327356737,2.0375071537600316,1.5369796709840329,0.6396480852744817,0.45207862284138217,0.2297643227906538,2.044883478137851,0.40663346806602596,1.4992755090445082,1.1524489827831803,14.95550327940393,0.8126067144484542,14.142896564955475
2023-11-08,0.1547882097787025,0.5851472303008254,2.955437618971494,1.0198960478387455,0.5028404313565072,0.6791873561149061,0.5617326551729862,0.6551023864220615,-0.05426079252334744,0.5972961380040913,0.07859903794550362,7.735766319382476,0.3469836024262027,7.388782716956273
2023-11-09,1.0773833530800303,4.0815456954851665,2.5934141485534585,1.221091720849821,0.8439527240409717,0.5521667295680354,1.2681514233725037,0.6289381224856438,0.23073790025146634,2.3738056292948557,1.8294571613195219,16.700644608301474,0.4822208040860968,16.218423804215377
2023-11-10,1.5440015311094846,-0.5692575127921151,0.8788642464349659,2.2141659716841486,1.526974961400449,1.704321251506715,1.8490456425318724,1.8380646567193164,-0.12225257755517041,0.8072156087422018,0.9157232880580516,12.58686706783992,0.9847270155705714,11.602140052269348
2023-11-11,1.2111561829636273,1.6232205126598354,9.57493597786214,1.8544155687634132,6.696603335576558,6.138147386118453,0.18188947559642396,4.519146520185436,0.7734911870163477,3.3759460012363416,2.2039575557286835,38.152909703707266,0.5269534194852131,37.625956284222056
2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6178634444769916,0.0
2023-11-13,0.7671613873371622,5.27368221212179,4.908866830306751,2.1878901272044935,3.395936518847794,3.444165404629329,1.4659286732257293,0.7840371793521094,1.0069033207155753,0.6991747929160806,1.928873982699745,25.86262042935656,0.30230436637636476,25.560316062980196
2023-11-14,1.8530179241006302,-0.45621468443374824,3.374965459239209,2.7634937311746404,2.988300145102152,1.8488405864598476,1.3215241044562527,2.1323771775187836,1.2058165205758429,1.8336689268907942,1.5120316282811146,20.37782151936552,0.23250074296866663,20.14532077639685
2023-11-15,0.9657246169366933,2.648375601228689,1.757200274969,1.5243191504535205,1.7605991755801171,0.3480829657941016,0.8604729616318936,1.0618248515404989,0.34773062383143927,0.8012438555953179,0.7634285889828325,12.839002666544104,0.9148083456618048,11.9241943208823
2023-11-16,1.3302979756843487,4.653960271911566,3.0213589044126166,2.987685572803608,0.9658979240726985,2.5984501313031583,1.315076594577142,2.1243865950637755,0.6836319283310275,1.3156153980777328,1.7473693894428157,22.74373068568049,0.7920410074832291,21.951689678197262
2023-11-17,1.7865898322830058,6.0214272965404065,2.266521439034395,1.7764885195249942,2.571112760398523,1.7915766590047129,1.2659590166620904,1.607396788973642,0.4104339585255493,2.3411582052179636,1.345474432492293,23.18413890865757,0.21943940628277014,22.9646995023748
2023-11-18,3.3471300450749455,2.4767409828924105,11.782527417732918,3.8051215711312905,0.9220231012336718,2.725460319386445,2.4458814065514023,4.305109424927906,3.2545680579327687,1.3407353181174066,2.581199640546882,38.98649728552806,0.9382674555649664,38.04822982996309
2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063423685880615,0.0
2023-11-20,0.1815679749429917,0.23147980073282337,5.22670527604282,1.5336297277620765,3.7159616435818776,3.9796680949665904,1.7076000444697392,1.4331769562810872,0.9999766079184195,1.0319259971942165,0.3400894474900972,20.381781571382742,0.39566983128602695,19.986111740096714
