time,Air_Conditioner [kW],Fans [kW],Tubelight [kW],Television [kW],Washing_Machine [kW],Water_Geyser [kW],Mixer_Grinder [kW],Wet_Grinder [kW],Refrigerator [kW],Microwave_Oven [kW],Dishwasher [kW],use [kW],gen [kW],House overall [kW]
2023-10-16 00:00:00,0.5627959019739533,0.705099933936393,0.19092059612116163,0.3060297070384594,0.551838941829286,0.027754135461408258,0.11768958191829168,0.5556619532109788,0.5079247809221933,0.5913342825288467,0.3371383228414412,4.454188137782412,0.06107728028599319,4.393110857496419
2023-10-16 01:00:00,0.29271530670449947,0.5416400048796381,0.09904364449940325,0.2807779978639955,0.30716681151337805,0.05791687200596346,0.19296766830593065,0.16719098079996536,0.084720065823518,0.3676506209253289,0.3083663887674242,2.700156362089045,0.058900506079059424,2.6412558560099857
2023-10-16 02:00:00,0.5860839630177276,0.6065710588321349,0.18886245383494826,0.2803437456898125,0.27618033465957764,0.496949999946688,0.13376985274314435,0.25463853241738515,0.11256253638175119,0.1789162123610857,0.4845779191123084,3.599456608996564,0.04437036451510455,3.5550862444814593
2023-10-16 03:00:00,0.6568192957085431,0.458004308728738,0.270644335305602,0.1317639579340316,0.5323054883040993,0.13411826140311583,0.16594645742721853,0.2828193637749787,0.38663761366294663,0.453221272338228,0.4710460671510803,3.9433264217385817,0.05452339202272428,3.8888030297158576
2023-10-16 04:00:00,0.6602452536394899,0.3137739764176675,0.0876208227309801,0.20715916524257594,0.5705250094091014,0.5104117601802528,0.14953006556319853,0.2862612181426631,0.4017112836239182,0.222214682406239,0.4656885284812565,3.8751417658373435,0.018228544126544288,3.856913221710799
2023-10-16 05:00:00,0.4006693203956994,0.5064052283477516,0.23552842996548906,0.19995544142275262,0.1629254780445379,0.21328167450139143,0.11153799060614134,0.3997041710002593,0.46782792521905076,0.3702881451338825,0.35368790551194895,3.4218117101489054,0.011151532072573318,3.410660178076332
2023-10-16 06:00:00,0.47846592806768234,0.3848632552372739,0.20058861381015208,0.14680981981330748,0.575201381316359,0.379627948665363,0.18107372478779832,0.44641828220436636,0.10326690853837396,0.5344381070444543,0.6279747861639848,4.058728755649116,0.07586387132046649,3.9828648843286496
2023-10-16 07:00:00,0.5617079539894666,0.40260142670878707,0.24305157806820904,0.1459995943945613,0.22145684371836158,0.09367476417176696,0.2974965486972312,0.3823703027974706,0.1861962325172235,0.15751091107201762,0.38397939467031783,3.0760455508054134,0.09179192858124485,2.9842536222241685
2023-10-16 08:00:00,0.49475136906657796,0.06405104245767358,0.21424488935842545,0.10715051860026228,0.38741129570115457,0.4504898014248234,0.23365919497871473,0.31853886524891367,0.26561784750892153,0.26756137002197683,0.4247992643762225,3.228275458743666,0.09418409055973087,3.1340913681839355
2023-10-16 09:00:00,0.5349538114455169,0.6103731719229042,0.28966294966244377,0.14513411969261086,0.44734041882159986,0.14199099431043638,0.15393745443886547,0.2521882856905227,0.33532024856739456,0.5283149313826601,0.2815366372992842,3.720753023234239,0.020636644062064367,3.700116379172175
2023-10-16 10:00:00,0.19146295873776198,0.44425885657414177,0.22009662453337786,0.25682121585838547,0.49295030625089514,0.05643545512395137,0.14627332512385827,0.2801442443289577,0.4440603328627765,0.585002641541768,0.5827932367947299,3.7002991977306037,0.03947350525852237,3.6608256924720814
2023-10-16 11:00:00,0.323169432131633,0.16896088956837313,0.228627695834989,0.1987471925102846,0.26418369888607635,0.3277572422715217,0.20967767547803445,0.44871612125089316,0.16745938726835502,0.3583906274340272,0.25719366695768353,2.952883629591871,0.06921387209707824,2.883669757494793
2023-10-16 12:00:00,0.2032009426280807,0.6908494921541398,0.0801104969141975,0.29780185661960784,0.18540062871614657,0.2550503605502009,0.16758054696324637,0.2829458632571627,0.16260037280946038,0.47375088802264304,0.5245105627187386,3.3238020113536244,0.022527850055074954,3.3012741612985494
2023-10-16 13:00:00,0.6024751679806427,0.11529970077565828,0.13704369193791704,0.22518912168791255,0.24909537446591132,0.3914080379415972,0.23522718577650525,0.5737612109616582,0.23012110596478424,0.5886860512198999,0.5183911889091696,3.866697837621656,0.08447558860556792,3.7822222490160877
2023-10-16 14:00:00,0.3603717106244471,0.09169929119488558,0.2936201353788873,0.278528052667017,0.47613972199753224,0.10569521712475449,0.29783073065255294,0.2432828685444181,0.08181029869201119,0.41223648009647257,0.5907790647170401,3.2319935716900186,0.017504210726915808,3.214489360963103
2023-10-16 15:00:00,0.5138686724760918,0.08011513153919651,0.18759605816831337,0.3181159167431357,0.31435772783462496,0.19090764075486752,0.07928574568214239,0.2594980889442783,0.21236399968616532,0.3011332116520246,0.5188317089327598,2.9760739024136,0.07707361220557274,2.899000290208027
2023-10-16 16:00:00,0.3020846713503584,0.7472055311920623,0.129896583641739,0.11100371684207802,0.17540247533434042,0.08217068980447045,0.21917520548991926,0.5495951921641848,0.13259161807679498,0.550898216304224,0.6297806733030286,3.6298045735032,0.06640208427983735,3.5634024892233627
2023-10-16 17:00:00,0.3477353042632893,0.6835646692863584,0.28855653372127815,0.29870187308326324,0.41835585666193603,0.16036240511064626,0.08912285407599771,0.3304345533868979,0.32548373895689414,0.5095848068980251,0.4732060025513958,3.9251085979959823,0.06178451115217685,3.8633240868438055
