time,Air_Conditioner [kW],Fans [kW],Tubelight [kW],Television [kW],Washing_Machine [kW],Water_Geyser [kW],Mixer_Grinder [kW],Wet_Grinder [kW],Refrigerator [kW],Microwave_Oven [kW],Dishwasher [kW],use [kW],gen [kW],House overall [kW]
2023-10-16,1.8677919152866562,1.1580017927182613,0.4337076885373249,1.1462085174462613,0.6073768953919031,2.0303068042006376,1.3011711312491463,3.091709461111967,1.6348378876927288,1.5360397415055356,1.0577809336154598,15.864932768755882,0.33349573592962867,15.531437032826252
2023-10-17,4.436798890233698,-0.5685190489654338,2.9622103023955857,2.0297169204230974,0.08734494641982976,1.5173376306938628,0.9007745789968375,2.527509776038407,1.9437639845018486,1.331510020446022,1.3737196881066924,18.542167689290448,0.2152085395730615,18.326959149717386
2023-10-18,0.9036534064577082,0.18080088534140976,0.5522667830434257,1.100835504400654,0.2434192159455032,0.9907278261302374,0.568553655892146,0.04917276274820301,0.6854573881959654,-0.0468305756177442,0.9412316155605719,6.16928846809808,0.4137920200074883,5.755496448090592
2023-10-19,4.626398153205457,0.2537451540415948,0.4956806932698897,2.2401498581190418,0.8309295954248677,1.4069268274202416,0.8257667452147999,2.934505881873185,0.5984711522582506,1.2123509504027188,1.893780296482747,17.318705307712793,0.6859762471288515,16.63272906058394
2023-10-20,2.922807265398811,1.0979203524025931,2.980387021522601,1.2630640092820666,1.434964708488875,0.6111988576188994,1.1917605278950358,2.705741607676063,1.823206744426495,0.4855761761277064,0.9887109996919307,17.50533827053108,0.5944785712721221,16.910859699258957
2023-10-21,6.82240930973153,7.5028081962671465,3.816369436503625,4.41461990689329,2.926853936964071,0.42919606903066676,2.2098509940081037,5.200772851437032,4.453768594102273,0.9984435460854242,2.7119334128512236,41.48702625387438,0.11587199593845027,41.371154257935935
2023-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43267152979032536,0.0
2023-10-23,3.041634189748143,1.6096142932917465,3.1498580775749905,2.4016738575575496,1.272925729552315,2.1163616603646034,0.31462589860547563,0.9114767792804899,2.070449269802401,0.23142695942913327,0.7741883693650228,17.894235084571868,0.24384194351094876,17.65039314106092
2023-10-24,2.164028944013127,3.7683704926372728,2.4569789181317145,0.6744243021665413,0.7223943967142814,1.7613523935945414,0.47624308442191493,1.79011000165284,1.9232423174008737,0.061395462245813825,0.5306873598640155,16.329227672842936,0.6690014922530598,15.660226180589877
2023-10-25,0.8660375116349222,0.25385675207882874,0.3397736054460525,0.9634551830510731,-0.06850071418371655,0.16315175297749043,0.9760358315851969,0.7202707760406624,0.8899092065597172,0.1555884061670979,0.6576607525161603,5.9172390638734855,0.32065705335365263,5.596582010519833
2023-10-26,1.3084343820801922,-0.6852606076919868,-0.3318540543831611,1.5931556481299611,0.5375085128427268,0.9103978090253857,0.6094097096317337,0.25216063857868015,0.5693428404701381,-0.22734004473852318,1.6275685196782292,6.163523353623376,0.3199188368076158,5.843604516815761
